RepoID,Testing,Security,Research Support,Project Activity / Maintenance,Popularity / Engagement,Licensing & Compliance,Documentation,Dependency Analysis,Collaboration,Code Quality,AI Model Usage,GenAI Used,Agile Process
RID3612,0,0,6,3,3,5,3,0,0,0,0,0,0
RID3613,4,0,8,8,10,8,7,2,7.5,2,0,0,0
RID3614,0,0,3,3,1,2,7,0,2.5,0,0,0,0
RID3615,0,0,8,3,3,5,2,0,1,0,0,0,2
RID3616,0,0,6,3,4,5,7,0,1.5,0,0,0,2
RID3617,0,0,8,3,4,5,1,0,1,0,0,0,0
RID3618,0,0,4,5,3,5,3,0,2.5,0,0,0,2
RID3619,0,0,9,3,4,6,2,0,1,0,0,0,0
RID3620,0,0,6,3,4,8,8,4,3.5,0,0,0,2
RID3621,4,0,10,6,10,8,9,0,7.5,2,0,0,2
RID3622,0,0,4,4,2,2,5,0,2.5,0,2,0,2
RID3623,0,0,3,3,2,2,0,0,1,0,0,0,0
RID3624,0,0,6,5,5,2,6,0,6.5,2,0,0,0
RID3625,0,0,5,5,5,2,6,0,6,2,2,0,0
RID3626,0,0,6,5,6,2,6,0,5.5,0,0,0,0
RID3627,0,0,4,5,6,2,6,0,3.5,0,0,0,0
RID3628,0,0,4,5,7,2,6,0,1.5,0,0,0,0
RID3629,0,0,4,3,3,5,6,4,4.5,0,0,0,0
RID3630,0,0,3,4,1,2,4,0,1.5,0,0,0,0
RID3631,0,0,4,4,3,2,6,0,1.5,0,0,0,2
RID3632,0,0,10,3,2,5,3,0,1,0,2,0,0
RID3633,0,0,4,3,4,2,4,0,1.5,0,0,0,4
RID3634,0,0,9,5,3,8,7,6,6,4,4,0,4
RID3635,0,0,4,3,3,5,0,0,0,0,0,0,0
RID3636,0,0,4,5,5,2,7,0,2.5,0,0,0,0
RID3637,0,0,6,4,5,9,10,2,5.5,0,0,0,2
RID3638,0,0,9,5,4,5,7,0,5,2,0,0,2
RID3639,0,0,4,7,6,6,9,2,3.5,0,2,0,0
RID3640,0,0,9,3,0,5,3,0,1,0,0,0,0
RID3641,0,0,9,4,3,5,3,0,1,0,0,0,0
RID3642,0,0,7,4,7,5,6,0,1.5,0,0,0,0
RID3643,0,0,5,4,2,5,1,0,4,0,0,0,2
RID3644,0,0,5,3,0,5,2,0,0,0,5,0,0
RID3645,0,0,4,3,1,8,3,0,1.5,0,0,0,2
RID3646,0,0,3,3,4,7,3,0,0,0,0,0,0
RID3647,0,0,7,6,2,5,7,2,8,2,0,0,0
RID3648,0,0,9,8,8,8,7,2,8,2,0,0,0
RID3649,0,0,9,3,2,5,3,0,1,0,0,0,0
RID3650,0,0,6,3,2,5,2,0,0,0,0,0,0
RID3651,0,0,4,6,3,8,7,0,5.5,2,0,0,0
RID3652,0,0,8,6,9,8,4,2,5.5,2,2,2,2
RID3653,0,0,10,3,2,5,3,0,1,0,0,0,0
RID3654,0,0,4,6,6,5,7,0,4.5,2,0,0,0
RID3655,0,0,8,8,5,8,8,6,8,2,7,0,5
RID3656,0,0,7,3,1,5,3,0,1,0,2,0,0
RID3657,0,0,7,3,3,2,0,0,0,0,0,0,2
RID3658,0,0,3,3,1,5,2,0,0,0,0,0,0
RID3659,0,0,10,3,3,5,3,0,0,2,0,0,2
RID3660,0,0,6,5,2,8,1,2,1,0,2,0,2
RID3661,0,0,5,3,4,5,2,0,0,0,0,0,4
RID3662,0,0,8,5,5,8,8,2,5,2,0,0,3
RID3663,0,0,6,4,1,8,8,0,1.5,0,0,0,0
RID3664,0,0,3,5,1,5,4,0,2,0,0,0,0
RID3665,0,0,7,3,3,5,1,0,0,0,2,0,0
RID3666,0,0,9,3,3,5,2,0,0,0,0,0,2
RID3667,0,0,7,3,2,2,2,0,0,2,0,0,2
RID3668,0,0,8,6,10,6,10,8,6.5,4,7,0,2
RID3669,0,0,10,3,3,5,3,0,1,0,5,0,0
RID3670,0,0,9,3,0,2,1,0,0,0,0,0,0
RID3671,0,0,9,3,3,5,2,0,0,0,0,0,0
RID3672,0,0,8,7,1,8,6,0,7.5,0,0,0,2
RID3673,0,0,10,7,2,5,6,0,7.5,2,0,0,2
RID3674,0,0,10,7,2,5,6,0,7.5,2,0,0,2
RID3675,0,0,7,7,2,8,6,0,7.5,2,0,0,0
RID3676,0,0,7,7,1,8,6,0,7.5,2,0,0,0
RID3677,0,0,7,7,3,8,6,0,7.5,0,0,0,2
RID3678,0,0,8,8,2,8,6,0,7,2,0,0,2
RID3679,0,0,6,3,4,5,0,0,0,0,0,1,0
RID3680,0,0,8,8,2,8,6,0,7,0,0,0,2
RID3681,0,0,3,4,1,5,4,0,1.5,0,0,0,0
RID3682,0,0,7,3,1,5,0,0,0,0,0,0,0
RID3683,0,0,7,3,0,5,0,0,0,0,0,0,0
RID3684,0,0,4,6,2,8,6,0,3.5,2,0,0,0
RID3685,0,0,6,3,0,5,0,0,0,0,2,0,0
RID3686,0,0,3,3,1,5,1,0,1.5,0,0,0,0
RID3687,0,0,9,4,1,5,3,0,1,0,0,0,2
RID3688,0,0,8,4,2,5,3,0,1,0,0,0,0
RID3689,0,0,4,3,1,8,3,0,2.5,0,0,0,0
RID3690,0,0,8,8,6,6,6,0,6,2,2,4,2
RID3691,0,0,8,3,2,5,2,0,0,0,0,0,2
RID3692,0,0,4,3,0,5,0,0,1,0,0,0,0
RID3693,0,0,6,3,0,5,2,0,0,0,0,0,0
RID3694,0,0,9,3,2,5,3,0,0,0,0,0,2
RID3695,0,0,9,3,0,5,0,0,0,0,0,0,0
RID3696,0,0,10,9,6,8,7,2,7.5,2,0,0,2
RID3697,0,0,8,4,3,5,1,0,0,0,0,0,0
RID3698,0,0,10,3,2,5,3,0,1,0,0,0,0
RID3699,0,0,4,5,4,8,6,4,3.5,0,4,0,0
RID3700,0,0,4,4,1,8,0,0,1.5,0,0,0,0
RID3701,0,0,4,4,3,8,6,0,5.5,2,0,0,0
RID3702,0,0,7,3,2,5,2,0,1,0,0,0,2
RID3703,10,0,10,3,4,8,9,0,1.5,2,5,0,2
RID3704,0,0,8,3,2,5,3,0,1,0,2,0,0
RID3705,0,0,10,3,1,5,3,0,1,0,0,0,0
RID3706,0,0,5,3,0,5,1,0,1,0,0,0,0
RID3707,0,0,8,6,2,5,8,6,3.5,0,2,1,2
RID3708,0,0,9,7,8,8,5,4,8,2,0,0,2
RID3709,0,0,6,5,8,2,6,0,7.5,2,2,0,0
RID3710,0,0,4,3,3,5,0,0,0,0,0,0,0
RID3711,0,0,8,8,10,8,6,4,7,4,2,0,2
RID3712,0,0,8,8,9,6,9,6,7.5,2,0,4,2
RID3713,0,0,4,4,1,8,7,0,2.5,0,0,0,2
RID3714,0,0,4,4,0,8,6,2,3.5,0,0,0,0
RID3715,0,0,6,4,0,8,6,4,3,2,0,1,2
RID3716,0,0,3,3,2,5,2,0,0,0,0,3,0
RID3717,0,0,7,4,1,5,3,0,1,0,2,0,0
RID3718,0,0,10,4,1,5,3,0,1,0,5,0,0
RID3719,0,0,7,3,2,5,2,0,1,0,2,0,2
RID3720,0,0,4,4,3,6,6,0,1.5,0,0,0,0
RID3721,0,0,9,5,9,5,6,0,7.5,2,0,0,2
RID3722,0,0,6,3,4,5,3,0,0,0,0,0,2
RID3723,0,0,4,3,3,2,0,0,1,0,0,0,0
RID3724,0,0,4,5,6,5,6,0,3.5,0,0,0,0
RID3725,0,0,3,4,7,2,6,0,3.5,0,0,0,0
RID3726,0,0,8,3,2,7,0,0,1,0,0,0,2
RID3727,3,0,9,5,7,5,10,2,7,2,5,0,2
RID3728,10,0,6,5,8,6,7,2,7.5,5,0,0,6
RID3729,0,0,4,3,0,5,0,0,1,0,0,0,0
RID3730,0,0,6,5,1,8,7,4,4,2,2,1,2
RID3731,0,7,4,4,4,5,6,6,6.5,4,0,0,2
RID3732,0,0,7,3,3,2,2,0,1,0,0,0,0
RID3733,0,0,10,3,2,5,3,0,1,0,2,0,0
RID3734,0,0,6,3,2,5,2,0,0,0,0,0,0
RID3735,0,0,6,4,0,5,3,0,1,2,2,0,0
RID3736,0,0,7,7,5,5,7,2,7.5,2,0,2,2
RID3737,0,0,9,4,1,5,3,0,1,0,2,0,0
RID3738,4,0,5,7,4,8,7,6,5.5,2,0,0,2
RID3739,0,0,7,3,3,2,4,0,1,0,0,0,0
RID3740,0,0,4,3,2,5,1,0,0,0,0,0,0
RID3741,0,0,10,4,2,5,3,0,1,0,2,0,0
RID3742,0,0,8,4,1,5,4,0,1.5,0,2,0,0
RID3743,0,0,7,4,2,8,7,0,4,0,0,0,0
RID3744,0,0,9,3,3,5,3,0,1,0,0,0,0
RID3745,0,0,8,4,2,9,7,0,5.5,0,2,0,2
RID3746,0,0,4,6,2,5,7,0,6.5,2,0,0,2
RID3747,0,0,5,5,5,5,9,0,6.5,0,2,0,2
RID3748,0,0,5,5,1,8,5,0,4.5,0,0,0,0
RID3749,0,0,4,5,6,5,8,0,4.5,0,0,0,2
RID3750,0,0,5,3,0,7,1,0,1,0,0,0,2
RID3751,4,0,8,8,8,8,9,2,5.5,2,2,0,3
RID3752,0,0,9,3,4,6,1,0,1,0,0,0,0
RID3753,0,0,7,3,2,7,0,0,1,0,0,0,0
RID3754,0,0,8,3,3,5,1,0,0,0,0,0,0
RID3755,0,0,9,4,0,2,1,0,1,0,0,0,0
RID3756,0,0,4,6,1,8,8,0,5.5,4,2,2,4
RID3757,0,0,4,3,0,5,6,0,2.5,0,0,0,0
RID3758,0,0,6,3,1,8,1,0,1.5,0,0,0,0
RID3759,0,0,4,6,3,8,7,0,5.5,2,0,0,0
RID3760,0,0,6,3,4,6,3,0,1,0,0,0,2
RID3761,4,0,6,6,1,5,6,2,7,2,0,4,2
RID3762,0,0,6,3,3,6,2,0,0,0,0,0,2
RID3763,0,0,8,3,2,5,3,0,1,0,0,0,0
RID3764,0,0,3,3,2,2,7,0,1.5,0,0,0,2
RID3765,0,0,9,3,3,5,2,0,0,0,2,0,0
RID3766,0,0,3,5,3,3,5,0,3,0,0,0,0
RID3767,0,0,9,3,1,5,0,0,0,0,0,0,0
RID3768,0,0,9,6,5,8,7,0,6.5,0,5,0,2
RID3769,0,5,10,5,5,8,9,6,6,4,10,0,4
RID3770,0,0,6,5,2,8,7,0,6,2,0,0,2
RID3771,0,0,6,3,3,5,3,0,1,0,0,0,0
RID3772,0,0,6,5,1,8,8,0,4.5,0,0,0,0
RID3773,0,0,5,4,1,5,3,0,2.5,0,0,0,2
RID3774,3,0,10,5,5,5,8,0,7,3,2,0,4
RID3775,0,0,5,5,5,8,7,6,6.5,2,0,0,0
RID3776,0,0,5,5,6,8,7,2,6.5,0,5,0,0
RID3777,0,0,3,6,2,5,5,0,5.5,0,2,0,0
RID3778,0,0,4,5,8,3,5,0,3.5,2,0,0,0
RID3779,0,0,7,7,0,8,7,0,7,2,2,0,2
RID3780,0,0,5,5,6,8,6,0,7.5,2,0,0,0
RID3781,0,0,9,3,0,5,3,0,1,0,5,0,2
RID3782,0,0,4,6,6,6,8,4,6,2,10,1,2
RID3783,0,0,3,3,2,8,6,0,1.5,0,0,0,0
RID3784,0,0,6,5,7,6,10,0,5,0,0,0,2
RID3785,0,0,3,3,1,2,0,0,0,0,0,0,0
RID3786,0,0,5,6,2,8,7,2,6,2,0,0,2
RID3787,0,0,8,3,2,6,3,0,1,0,0,0,0
RID3788,0,0,7,3,4,5,0,0,0,0,0,0,0
RID3789,0,0,7,6,1,8,4,0,5,0,0,0,0
RID3790,3,0,8,8,10,8,6,0,8,2,0,0,0
RID3791,0,0,6,4,0,5,0,0,0,0,0,0,0
RID3792,0,0,3,4,2,8,5,0,2.5,0,0,0,0
RID3793,0,0,6,7,6,6,8,6,7,2,5,0,3
RID3794,0,0,4,5,1,8,3,0,2.5,0,0,0,2
RID3795,2,0,10,5,6,10,7,6,7.5,2,0,0,2
RID3796,3,0,7,5,4,8,6,0,7,4,0,0,6
RID3797,0,0,7,6,6,5,9,4,7.5,2,0,0,2
RID3798,0,0,3,3,1,5,8,0,1.5,0,0,0,0
RID3799,0,0,10,3,3,5,3,0,1,0,2,0,2
RID3800,0,0,3,4,3,5,5,0,2,0,0,0,0
RID3801,0,0,9,3,2,5,3,0,1,0,0,0,0
RID3802,0,0,7,3,0,5,0,0,0,0,0,0,0
RID3803,0,0,3,4,3,5,2,0,2.5,0,0,0,0
RID3804,0,0,10,3,2,5,2,0,1,0,0,0,2
RID3805,0,0,8,5,1,5,5,0,5.5,0,0,0,0
RID3806,0,0,6,3,2,5,3,0,1,0,0,0,0
RID3807,0,0,4,5,3,9,9,2,8.5,2,0,0,0
RID3808,0,0,5,6,6,8,6,2,7,2,5,0,4
RID3809,0,0,8,3,2,5,1,0,1,0,2,0,2
RID3810,0,0,7,3,0,5,1,0,0,0,5,0,2
RID3811,0,0,4,5,2,8,7,0,3.5,0,2,0,2
RID3812,0,0,4,3,4,5,5,0,1.5,0,0,0,0
RID3813,0,0,7,3,2,5,1,0,1,2,0,0,0
RID3814,0,0,7,3,2,5,3,0,1,0,5,0,0
RID3815,0,0,6,3,0,5,2,0,0,0,0,0,0
RID3816,0,0,6,3,2,5,1,0,0,0,2,0,2
RID3817,0,0,10,6,4,6,7,2,7.5,0,2,4,0
RID3818,0,0,5,3,0,5,0,0,0,0,0,0,0
RID3819,4,0,8,6,4,8,1,2,3.5,0,0,0,0
RID3820,0,0,6,6,0,5,6,0,3.5,0,2,0,0
RID3821,0,0,6,3,0,5,0,0,0,0,0,0,0
RID3822,0,0,4,4,1,8,4,0,1.5,0,0,0,0
RID3823,0,0,4,5,6,8,7,2,7.5,4,0,0,2
RID3824,0,0,10,4,2,5,3,0,1,0,2,0,2
RID3825,0,0,4,5,4,8,8,0,4,4,0,0,2
RID3826,0,0,3,3,0,5,1,0,0,0,0,0,0
RID3827,3,0,10,7,7,8,3,2,7.5,4,0,0,2
RID3828,0,0,4,4,3,5,8,0,3.5,0,2,3,3
RID3829,0,0,3,4,1,5,3,0,1.5,0,0,0,0
RID3830,3,0,6,8,4,8,8,6,6,4,0,0,0
RID3831,0,0,10,3,3,5,3,0,1,0,2,0,0
RID3832,0,0,3,4,1,5,3,0,2.5,0,0,1,0
RID3833,0,0,5,4,0,5,1,0,0,0,0,0,2
RID3834,0,0,8,3,2,5,2,2,0,2,0,0,2
RID3835,0,0,6,6,2,8,6,0,6.5,0,0,0,2
RID3836,0,0,8,3,0,5,0,0,0,0,0,0,0
RID3837,0,0,7,3,0,5,2,0,0,0,0,0,0
RID3838,0,0,5,5,4,5,6,6,5.5,0,2,0,2
RID3839,0,0,10,3,3,5,3,0,1,0,0,0,0
RID3840,0,0,8,3,2,5,3,0,1,0,0,0,0
RID3841,0,0,4,4,2,5,7,0,4.5,0,0,0,2
RID3842,0,0,6,3,3,5,1,0,0,0,0,0,0
RID3843,0,0,3,3,1,5,1,0,0,0,2,0,2
RID3844,0,0,10,3,2,5,3,0,1,0,2,0,0
RID3845,0,0,7,5,3,9,9,2,3.5,0,0,0,2
RID3846,0,0,9,5,6,5,7,0,6,0,0,0,2
RID3847,0,0,4,3,2,5,2,0,0,0,0,0,2
RID3848,0,0,4,5,1,8,6,4,3,0,0,0,2
RID3849,0,0,4,5,2,8,6,0,4.5,0,0,0,0
RID3850,0,0,10,7,4,6,9,6,7.5,2,5,0,2
RID3851,0,0,10,7,4,6,9,6,7.5,2,5,0,3
RID3852,0,0,3,3,3,8,7,0,2.5,0,2,0,0
RID3853,0,0,6,3,0,5,2,0,0,0,0,0,0
RID3854,0,0,4,3,3,8,7,0,2.5,0,2,0,0
RID3855,0,0,3,4,3,8,3,0,2,0,0,0,0
RID3856,0,0,10,3,1,5,2,0,1,0,0,0,0
RID3857,0,0,4,4,1,5,3,2,1,0,0,0,2
RID3858,0,0,8,3,3,5,2,0,0,0,0,0,0
RID3859,0,0,6,6,2,8,7,6,6,0,2,0,0
RID3860,0,0,6,3,2,5,1,0,0,0,5,0,0
RID3861,0,0,10,4,0,5,3,0,1,0,0,0,0
RID3862,0,0,7,3,0,5,2,0,0,0,0,0,2
RID3863,0,0,4,6,1,8,7,2,3.5,2,0,0,2
RID3864,0,0,4,3,0,5,0,0,0,0,0,0,0
RID3865,0,0,10,3,2,5,3,0,1,0,0,0,2
RID3866,0,0,4,3,2,5,0,0,0,0,0,0,0
RID3867,0,0,7,3,2,6,0,0,0,0,0,0,0
RID3868,0,0,10,3,2,5,3,0,1,0,2,0,0
RID3869,0,0,6,3,0,5,0,0,0,0,0,0,0
RID3870,0,0,5,5,4,5,6,0,2,0,0,0,2
RID3871,0,0,8,4,2,5,1,0,0,0,0,0,2
RID3872,0,0,8,4,1,5,2,0,1,0,5,0,0
RID3873,0,0,4,5,6,8,9,0,7,4,0,0,2
RID3874,0,0,8,4,2,4,7,0,1.5,0,0,0,2
RID3875,0,0,4,3,2,5,0,0,0,0,0,0,0
RID3876,0,0,8,4,1,5,1,0,0,0,0,0,0
RID3877,0,0,6,3,0,5,1,0,0,0,0,0,0
RID3878,0,0,10,4,2,5,2,0,1,0,0,0,0
RID3879,0,0,7,4,2,5,2,0,1,0,0,0,0
RID3880,4,0,9,7,5,8,9,2,8,6,5,0,0
RID3881,0,0,10,3,4,5,3,0,0,0,0,0,3
RID3882,0,0,7,3,2,5,0,0,0,0,0,0,2
RID3883,0,0,8,6,2,8,5,0,6,2,0,0,2
RID3884,0,0,8,5,2,5,7,0,2,0,0,0,2
RID3885,0,0,7,5,4,8,8,2,6.5,0,0,0,2
RID3886,0,0,8,4,0,2,0,0,0,0,0,0,0
RID3887,0,0,6,6,0,8,7,4,6,2,4,0,3
RID3888,0,0,6,3,2,5,4,2,0,0,5,0,2
RID3889,0,0,7,4,3,5,2,0,0,0,2,0,0
RID3890,0,0,9,4,4,6,2,0,1,0,5,0,0
RID3891,0,0,6,7,0,5,5,0,8,0,0,0,0
RID3892,0,0,9,3,2,5,1,0,0,0,2,0,2
RID3893,0,0,9,8,9,8,5,4,8.5,2,2,0,0
RID3894,0,0,3,3,2,5,1,0,0,0,2,1,0
RID3895,0,0,6,3,0,5,1,0,0,0,0,0,0
RID3896,10,0,6,8,9,8,8,4,8,2,5,2,3
RID3897,0,0,8,3,4,5,0,0,0,0,0,0,0
RID3898,0,0,5,3,3,5,0,0,0,0,0,0,0
RID3899,0,0,4,7,4,8,8,6,4.5,2,7,0,3
RID3900,3,0,6,8,8,8,8,6,6.5,0,2,2,2
RID3901,0,0,6,8,7,8,9,0,6.5,0,2,2,2
RID3902,0,0,6,6,3,5,5,0,4.5,0,0,0,2
RID3903,0,0,3,6,1,8,7,2,4.5,4,0,0,2
RID3904,0,0,7,5,1,5,9,0,3.5,0,5,0,4
RID3905,0,0,3,6,3,5,6,0,3.5,0,0,0,2
RID3906,0,0,6,3,1,5,3,4,0,0,0,0,2
RID3907,0,0,9,3,1,5,2,0,0,0,2,0,0
RID3908,0,0,3,5,2,5,5,0,3.5,0,0,0,0
RID3909,0,0,8,3,3,5,3,0,0,2,0,0,2
RID3910,0,0,3,4,0,8,6,0,1.5,0,2,0,2
RID3911,0,0,8,3,2,5,2,0,1,0,0,0,0
RID3912,0,0,3,4,1,8,4,0,3,0,0,0,0
RID3913,0,0,3,6,5,5,9,2,3.5,0,2,0,0
RID3914,0,0,4,3,0,5,0,0,0,0,0,0,0
RID3915,0,0,8,8,6,2,7,2,7,2,0,0,0
RID3916,0,0,8,3,2,5,2,0,0,0,0,3,0
RID3917,0,0,7,3,2,5,0,0,0,0,0,0,0
RID3918,4,0,6,8,7,8,8,6,7,4,10,0,0
RID3919,0,0,10,3,2,5,3,0,1,0,0,0,0
RID3920,0,0,10,3,3,5,3,0,1,0,0,0,0
RID3921,0,0,3,6,2,8,8,2,4.5,2,0,4,2
RID3922,0,0,7,3,2,5,2,2,0,0,0,0,2
RID3923,3,0,6,6,5,8,7,2,5.5,2,0,0,2
RID3924,0,0,6,3,0,5,2,0,0,0,2,0,0
RID3925,0,0,4,5,6,8,8,6,3.5,2,0,0,2
RID3926,0,0,8,3,3,5,2,0,1,0,0,0,0
RID3927,0,0,5,4,0,8,7,0,3.5,0,0,0,0
RID3928,0,0,8,3,0,2,1,0,0,0,2,0,2
RID3929,0,0,10,3,2,5,1,0,0,0,0,0,2
RID3930,0,0,3,6,9,8,7,4,8.5,2,0,2,3
RID3931,0,0,3,5,1,5,4,0,2.5,0,0,0,0
RID3932,0,0,9,3,3,5,1,0,1,0,0,0,0
RID3933,0,0,10,4,0,5,3,0,1,0,0,0,2
RID3934,0,0,4,5,1,5,5,0,3.5,2,0,0,0
RID3935,0,0,10,5,3,8,7,0,4,0,0,0,0
RID3936,0,0,9,3,3,5,2,0,1,0,2,0,0
RID3937,0,0,7,4,2,5,3,0,1,0,0,0,2
RID3938,0,0,4,4,1,8,5,0,2.5,0,0,0,2
RID3939,0,0,10,3,4,5,3,0,1,0,0,0,0
RID3940,0,0,6,5,4,5,6,0,6.5,0,0,0,2
RID3941,0,0,6,6,2,5,8,2,7,2,2,0,0
RID3942,3,0,6,5,7,8,10,0,6.5,4,2,0,2
RID3943,0,0,8,4,1,5,3,0,1,0,0,0,0
RID3944,0,0,3,6,1,6,8,0,5.5,0,2,0,2
RID3945,0,0,10,3,0,5,1,0,0,0,0,0,0
RID3946,0,0,3,6,1,6,9,0,5.5,0,2,0,2
RID3947,0,0,3,6,1,6,9,0,5.5,0,2,0,2
RID3948,0,0,5,6,1,8,7,2,6.5,0,5,0,0
RID3949,0,0,10,4,2,5,3,0,1,0,0,0,0
RID3950,0,0,6,3,3,5,1,0,0,0,2,0,0
RID3951,0,0,4,5,3,8,7,0,1.5,0,0,0,0
RID3952,0,0,10,4,2,5,3,0,1,0,0,0,0
RID3953,0,0,8,5,3,5,7,0,4.5,0,2,0,0
RID3954,0,0,8,8,6,6,8,0,7.5,6,0,0,4
RID3955,0,0,9,7,1,6,10,4,3.5,0,0,0,2
RID3956,0,0,10,3,3,5,2,0,0,0,0,0,0
RID3957,0,0,4,5,2,6,8,2,6,4,0,0,0
RID3958,0,0,8,3,0,5,0,0,0,0,0,0,0
RID3959,0,0,6,3,1,5,3,0,1,0,0,0,0
RID3960,0,0,4,6,1,5,6,0,3.5,0,0,0,0
RID3961,0,0,10,3,3,2,1,0,0,0,0,0,0
RID3962,0,0,7,3,2,5,3,0,1,0,2,0,0
RID3963,0,0,10,4,1,5,3,0,1,0,0,0,0
RID3964,0,0,6,5,2,8,7,0,5.5,2,0,0,0
RID3965,0,0,10,4,2,5,3,0,1,0,0,0,0
RID3966,0,0,8,3,4,5,4,0,1,2,2,0,5
RID3967,0,0,5,3,4,5,3,0,1,0,0,0,0
RID3968,0,0,4,3,4,5,1,0,0,0,0,0,0
RID3969,0,0,9,3,1,5,2,0,0,0,0,0,0
RID3970,0,0,10,3,2,5,3,0,0,0,2,0,0
RID3971,0,0,10,3,2,5,3,0,1,0,0,0,0
RID3972,0,0,4,5,7,5,7,0,5.5,2,0,0,3
RID3973,0,0,3,5,7,5,7,0,3.5,0,2,0,0
RID3974,0,0,8,5,5,5,7,0,6,2,0,0,2
RID3975,0,0,9,4,3,5,3,0,1,0,0,0,0
RID3976,0,0,10,4,4,5,6,0,3.5,0,0,1,0
RID3977,0,0,4,4,5,2,5,0,3.5,0,0,0,0
RID3978,0,0,6,4,5,5,6,0,4.5,0,0,0,0
RID3979,0,0,6,5,5,2,5,0,5.5,0,0,0,0
RID3980,0,0,6,5,4,5,4,4,5.5,0,0,0,2
RID3981,0,0,7,5,5,5,5,0,5.5,0,0,0,0
RID3982,0,0,4,5,5,2,3,0,4.5,0,0,0,2
RID3983,0,0,5,5,7,2,3,0,6.5,0,0,0,0
RID3984,0,0,5,4,4,2,3,4,5,0,2,0,0
RID3985,0,0,6,3,2,5,3,0,1,0,0,0,0
RID3986,0,0,3,5,4,2,6,0,1.5,0,2,0,0
RID3987,0,0,10,3,5,2,8,0,4.5,0,0,0,0
RID3988,0,0,10,6,7,9,8,2,7,0,0,0,2
RID3989,0,0,9,5,4,5,9,0,6,0,0,0,0
RID3990,0,0,8,3,1,2,0,0,1,0,0,0,0
RID3991,10,0,8,7,6,6,8,0,7.5,2,0,0,2
RID3992,0,0,6,3,1,5,2,0,0,0,0,0,2
RID3993,0,0,3,4,7,5,9,0,5,0,0,0,0
RID3994,0,0,8,5,4,3,6,0,7,2,0,0,0
RID3995,0,0,6,3,3,5,1,0,0,0,0,0,0
RID3996,0,0,4,5,5,5,5,0,5.5,0,0,0,0
RID3997,0,3,6,5,2,8,6,0,4.5,2,0,0,4
RID3998,0,0,9,7,4,5,8,2,4,2,0,4,3
RID3999,0,0,7,3,0,5,0,0,1,0,0,0,2
RID4000,0,0,5,8,1,8,5,6,4.5,2,2,2,0
RID4001,0,0,8,3,2,5,2,2,0,0,0,0,2
RID4002,0,0,7,7,5,8,9,0,8,0,0,1,2
RID4003,0,0,10,6,6,8,7,4,6.5,4,2,4,2
RID4004,0,0,10,4,2,5,3,0,1,0,0,0,0
RID4005,7,0,6,6,5,8,6,0,7.5,0,0,0,3
RID4006,0,0,3,3,1,5,0,0,1,0,0,0,0
RID4007,0,0,6,3,0,5,0,0,0,0,2,0,2
RID4008,0,9,7,4,3,8,7,0,4,0,0,0,2
RID4009,0,0,10,3,2,5,3,0,1,0,0,0,0
RID4010,0,0,7,5,5,8,5,0,6.5,0,0,0,4
RID4011,0,0,7,3,1,5,1,0,0,0,0,0,0
RID4012,0,0,6,5,1,9,3,4,5,0,2,0,2
RID4013,0,0,8,3,0,5,0,0,0,0,0,0,0
RID4014,0,0,9,3,3,5,3,0,1,0,0,0,0
RID4015,0,0,4,4,0,5,6,0,2.5,0,0,0,0
RID4016,0,0,9,5,3,8,1,0,6.5,2,5,0,2
RID4017,0,0,6,3,2,5,0,0,0,0,0,0,0
RID4018,0,0,7,5,1,8,5,0,6.5,2,2,0,0
RID4019,0,0,6,6,7,8,6,0,4.5,0,0,0,0
RID4020,0,0,3,5,3,6,5,0,1.5,0,0,0,0
RID4021,0,0,10,3,2,5,3,0,1,0,0,0,0
RID4022,0,0,10,4,1,5,3,0,0,0,0,0,0
RID4023,0,0,8,3,2,6,4,2,1,0,0,1,2
RID4024,0,0,4,5,1,5,5,0,3.5,0,0,0,0
RID4025,0,0,6,3,3,6,2,0,1,0,0,0,0
RID4026,0,0,4,3,1,5,0,0,0,0,0,0,0
RID4027,0,0,6,5,2,8,9,0,2.5,0,0,0,0
RID4028,0,0,9,9,7,8,9,0,8,4,2,0,4
RID4029,0,0,8,6,4,9,9,6,8,3,0,0,0
RID4030,0,0,8,8,3,8,8,0,3.5,2,0,0,2
RID4031,0,0,8,6,5,8,7,6,3.5,0,0,0,2
RID4032,0,0,8,3,2,5,0,0,0,0,0,0,0
RID4033,0,0,6,3,1,5,0,0,0,0,0,0,0
RID4034,0,0,8,3,0,2,3,0,0,0,5,0,2
RID4035,0,0,4,4,4,8,6,0,2.5,0,0,0,0
RID4036,0,0,5,5,1,6,8,0,5.5,2,2,0,0
RID4037,0,0,4,5,2,8,1,0,7,2,0,0,0
RID4038,0,0,6,6,1,5,3,0,6.5,0,0,0,0
RID4039,0,0,8,6,1,8,8,0,7,2,0,0,0
RID4040,0,0,5,3,0,5,3,0,1,0,2,0,2
RID4041,0,0,8,3,2,5,2,0,1,2,0,0,0
RID4042,4,0,10,8,10,6,8,2,9,2,5,0,2
RID4043,0,0,8,3,1,5,2,0,0,0,0,0,0
RID4044,0,0,8,3,1,5,2,0,0,0,2,0,0
RID4045,0,0,4,8,2,8,9,0,6,2,2,0,0
RID4046,0,0,7,3,0,6,1,0,1,0,5,0,0
RID4047,0,0,8,8,10,8,7,0,7.5,0,0,0,0
RID4048,0,0,10,4,1,5,3,2,1,0,0,0,0
